Date,City,PM2.5,PM10,NO2,AQI
2024-03-18,Paris,95.2,162.23,23.14,143.0
2024-03-19,Paris,93.44,141.47,26.21,140.0
2024-03-20,Paris,80.05,178.68,25.01,120.0
2024-03-21,Paris,94.24,152.73,24.92,141.0
2024-03-22,Paris,89.7,144.1,18.27,135.0
2024-03-23,Paris,87.1,153.3,18.81,131.0
2024-03-24,Paris,84.1,143.28,14.61,126.0
2024-03-25,Paris,94.94,145.58,27.06,142.0
2024-03-26,Paris,87.86,132.43,26.01,132.0
2024-03-27,Paris,82.75,164.78,24.19,124.0
2024-03-28,Paris,92.55,145.8,23.72,139.0
2024-03-29,Paris,112.03,151.02,28.54,168.0
2024-03-30,Paris,60.7,136.78,13.14,91.0
2024-03-31,Paris,93.85,147.14,23.85,141.0
2024-04-01,Paris,79.42,118.33,21.69,119.0
2024-04-02,Paris,99.83,160.23,30.55,150.0
2024-04-03,Paris,93.46,148.08,27.19,140.0
2024-04-04,Paris,77.94,106.25,16.73,117.0
2024-04-05,Paris,89.76,140.8,13.37,135.0
2024-04-06,Paris,68.74,123.23,21.46,103.0
2024-04-07,Paris,85.41,126.84,21.1,128.0
2024-04-08,Paris,65.09,139.48,23.97,98.0
2024-04-09,Paris,84.92,157.96,21.97,127.0
2024-04-10,Paris,101.84,149.03,24.32,153.0
2024-04-11,Paris,102.78,160.26,30.05,154.0
2024-04-12,Paris,79.93,131.87,25.77,120.0
2024-04-13,Paris,68.99,152.37,18.19,103.0
2024-04-14,Paris,98.57,132.05,20.0,148.0
2024-04-15,Paris,88.1,135.76,25.28,132.0
2024-04-16,Paris,76.02,148.77,19.83,114.0
2024-04-17,Paris,80.32,167.56,23.36,120.0
2024-04-18,Paris,86.53,133.21,18.79,130.0
2024-04-19,Paris,83.1,120.86,18.6,125.0
2024-04-20,Paris,82.66,135.94,11.7,124.0
2024-04-21,Paris,76.7,122.92,24.49,115.0
2024-04-22,Paris,73.5,127.67,21.08,110.0
2024-04-23,Paris,85.41,154.18,16.96,128.0
2024-04-24,Paris,94.25,116.09,13.67,141.0
2024-04-25,Paris,61.75,151.99,23.42,93.0
2024-04-26,Paris,80.44,164.16,24.41,121.0
2024-04-27,Paris,103.03,163.74,19.12,155.0
2024-04-28,Paris,70.71,127.43,24.91,106.0
2024-04-29,Paris,83.19,129.09,29.92,125.0
2024-04-30,Paris,89.81,166.52,15.95,135.0
2024-05-01,Paris,93.4,131.64,22.62,140.0
2024-05-02,Paris,82.68,129.91,23.56,124.0
2024-05-03,Paris,86.47,138.83,17.11,130.0
2024-05-04,Paris,75.75,119.49,19.83,114.0
2024-05-05,Paris,84.12,116.06,19.79,126.0
2024-05-06,Paris,79.8,132.86,22.03,120.0
2024-05-07,Paris,75.46,146.1,11.79,113.0
2024-05-08,Paris,66.52,137.28,24.43,100.0
2024-05-09,Paris,84.87,141.85,23.38,127.0
2024-05-10,Paris,78.9,158.75,20.63,118.0
2024-05-11,Paris,75.72,131.91,28.72,114.0
2024-05-12,Paris,47.95,132.58,15.93,72.0
2024-05-13,Paris,88.67,145.26,26.47,133.0
2024-05-14,Paris,75.66,158.78,29.12,113.0
2024-05-15,Paris,101.75,118.86,15.66,153.0
2024-05-16,Paris,73.73,108.09,22.61,111.0
2024-05-17,Paris,75.41,120.1,12.79,113.0
2024-05-18,Paris,90.23,118.81,19.28,135.0
2024-05-19,Paris,87.14,116.59,17.91,131.0
2024-05-20,Paris,91.25,138.55,18.57,137.0
2024-05-21,Paris,86.34,107.89,18.21,130.0
2024-05-22,Paris,65.2,124.39,12.45,98.0
2024-05-23,Paris,72.78,131.38,19.48,109.0
2024-05-24,Paris,90.91,119.15,21.52,136.0
2024-05-25,Paris,87.2,152.82,17.13,131.0
2024-05-26,Paris,68.43,146.77,26.83,103.0
2024-05-27,Paris,88.03,96.33,31.39,132.0
2024-05-28,Paris,67.95,122.7,13.89,102.0
2024-05-29,Paris,80.61,123.38,21.38,121.0
2024-05-30,Paris,62.9,123.86,29.02,94.0
2024-05-31,Paris,57.14,115.07,24.53,86.0
2024-06-01,Paris,60.67,138.27,14.35,91.0
2024-06-02,Paris,82.53,117.04,17.26,124.0
2024-06-03,Paris,63.22,137.16,22.55,95.0
2024-06-04,Paris,64.53,99.35,20.21,97.0
2024-06-05,Paris,65.53,149.29,27.18,98.0
2024-06-06,Paris,82.87,131.71,22.41,124.0
2024-06-07,Paris,74.28,134.77,22.31,111.0
2024-06-08,Paris,82.67,104.3,8.31,124.0
2024-06-09,Paris,82.26,135.66,23.73,123.0
2024-06-10,Paris,90.53,119.18,25.64,136.0
2024-06-11,Paris,91.61,126.65,14.36,137.0
2024-06-12,Paris,61.11,128.37,17.39,92.0
2024-06-13,Paris,70.81,107.2,25.54,106.0
2024-06-14,Paris,78.3,132.72,15.68,117.0
2024-06-15,Paris,85.57,109.61,25.25,128.0
2024-06-16,Paris,73.76,119.25,24.36,111.0
2024-06-17,Paris,73.8,117.16,19.2,111.0
2024-06-18,Paris,82.93,99.37,20.25,124.0
2024-06-19,Paris,89.14,136.93,15.99,134.0
2024-06-20,Paris,54.6,129.04,14.7,82.0
2024-06-21,Paris,61.88,113.79,12.59,93.0
2024-06-22,Paris,73.13,102.56,20.3,110.0
2024-06-23,Paris,79.04,147.11,20.08,119.0
2024-06-24,Paris,66.83,126.56,19.91,100.0
2024-06-25,Paris,65.52,118.66,20.88,98.0
2024-06-26,Paris,51.26,115.39,18.18,77.0
2024-06-27,Paris,58.04,115.08,26.19,87.0
2024-06-28,Paris,73.68,111.47,10.16,111.0
2024-06-29,Paris,69.88,126.38,26.45,105.0
2024-06-30,Paris,82.55,124.54,20.21,124.0
2024-07-01,Paris,65.14,118.94,13.37,98.0
2024-07-02,Paris,51.46,109.42,27.98,77.0
2024-07-03,Paris,81.6,102.79,16.89,122.0
2024-07-04,Paris,72.03,114.89,19.06,108.0
2024-07-05,Paris,76.58,131.19,16.51,115.0
2024-07-06,Paris,76.68,73.48,19.24,115.0
2024-07-07,Paris,68.81,131.44,23.02,103.0
2024-07-08,Paris,57.36,103.12,29.48,86.0
2024-07-09,Paris,55.15,114.1,15.81,83.0
2024-07-10,Paris,79.45,106.63,7.82,119.0
2024-07-11,Paris,51.58,104.48,20.61,77.0
2024-07-12,Paris,64.96,124.93,18.18,97.0
2024-07-13,Paris,60.61,95.54,12.79,91.0
2024-07-14,Paris,74.33,110.74,18.47,111.0
2024-07-15,Paris,61.26,100.76,16.89,92.0
2024-07-16,Paris,61.96,89.02,8.0,93.0
2024-07-17,Paris,40.68,95.24,15.93,61.0
2024-07-18,Paris,57.07,98.8,15.42,86.0
2024-07-19,Paris,64.3,129.57,7.24,96.0
2024-07-20,Paris,49.25,88.66,10.6,74.0
2024-07-21,Paris,58.43,125.71,13.65,88.0
2024-07-22,Paris,65.24,102.89,10.99,98.0
2024-07-23,Paris,70.56,107.16,15.25,106.0
2024-07-24,Paris,50.25,98.94,11.26,75.0
2024-07-25,Paris,64.85,107.47,18.08,97.0
2024-07-26,Paris,70.0,133.8,15.25,105.0
2024-07-27,Paris,64.94,140.37,22.16,97.0
2024-07-28,Paris,62.08,140.81,25.62,93.0
2024-07-29,Paris,53.4,82.56,21.78,80.0
2024-07-30,Paris,67.78,95.41,16.6,102.0
2024-07-31,Paris,40.12,137.81,9.15,60.0
2024-08-01,Paris,72.91,137.91,22.35,109.0
2024-08-02,Paris,68.78,110.52,9.73,103.0
2024-08-03,Paris,60.87,117.64,12.93,91.0
2024-08-04,Paris,75.2,121.62,8.79,113.0
2024-08-05,Paris,60.9,123.1,18.27,91.0
2024-08-06,Paris,90.41,125.44,11.44,136.0
2024-08-07,Paris,80.59,117.57,19.57,121.0
2024-08-08,Paris,75.71,116.22,22.35,114.0
2024-08-09,Paris,71.47,123.21,12.86,107.0
2024-08-10,Paris,54.88,104.26,17.03,82.0
2024-08-11,Paris,67.0,121.17,10.26,101.0
2024-08-12,Paris,74.48,111.48,22.1,112.0
2024-08-13,Paris,76.88,126.0,22.41,115.0
2024-08-14,Paris,79.38,154.64,22.02,119.0
2024-08-15,Paris,66.83,134.16,14.81,100.0
2024-08-16,Paris,69.3,101.87,23.92,104.0
2024-08-17,Paris,71.35,114.35,17.12,107.0
2024-08-18,Paris,61.42,110.98,18.87,92.0
2024-08-19,Paris,57.94,128.45,12.41,87.0
2024-08-20,Paris,74.46,128.29,7.58,112.0
2024-08-21,Paris,79.66,118.06,5.2,119.0
2024-08-22,Paris,78.2,103.18,18.01,117.0
2024-08-23,Paris,72.66,101.66,27.9,109.0
2024-08-24,Paris,83.41,112.86,18.89,125.0
2024-08-25,Paris,81.74,125.27,24.07,123.0
2024-08-26,Paris,74.73,131.73,17.09,112.0
2024-08-27,Paris,62.71,129.34,21.14,94.0
2024-08-28,Paris,77.88,123.45,19.41,117.0
2024-08-29,Paris,58.84,132.08,20.17,88.0
2024-08-30,Paris,75.53,148.78,15.31,113.0
2024-08-31,Paris,76.85,148.3,21.39,115.0
2024-09-01,Paris,80.89,128.75,16.8,121.0
2024-09-02,Paris,63.73,87.53,16.66,96.0
2024-09-03,Paris,69.57,119.37,15.4,104.0
2024-09-04,Paris,68.6,131.44,17.66,103.0
2024-09-05,Paris,80.66,123.75,17.56,121.0
2024-09-06,Paris,62.36,113.86,16.15,94.0
2024-09-07,Paris,62.8,128.44,13.64,94.0
2024-09-08,Paris,64.63,84.86,26.48,97.0
2024-09-09,Paris,70.01,99.98,19.91,105.0
2024-09-10,Paris,77.29,142.92,21.72,116.0
2024-09-11,Paris,66.78,151.22,23.82,100.0
2024-09-12,Paris,51.14,147.01,24.01,77.0
2024-09-13,Paris,68.45,129.4,17.81,103.0
2024-09-14,Paris,85.51,136.57,9.27,128.0
2024-09-15,Paris,67.38,80.17,24.28,101.0
2024-09-16,Paris,95.8,129.39,7.03,144.0
2024-09-17,Paris,65.55,131.74,18.62,98.0
2024-09-18,Paris,57.39,143.87,9.56,86.0
2024-09-19,Paris,71.26,112.22,10.47,107.0
2024-09-20,Paris,68.65,150.71,17.4,103.0
2024-09-21,Paris,81.69,129.06,18.32,123.0
2024-09-22,Paris,71.82,144.04,9.31,108.0
2024-09-23,Paris,88.85,138.31,13.74,133.0
2024-09-24,Paris,70.38,115.37,18.02,106.0
2024-09-25,Paris,63.26,138.63,18.89,95.0
2024-09-26,Paris,78.52,141.16,9.1,118.0
2024-09-27,Paris,69.12,130.61,12.41,104.0
2024-09-28,Paris,75.91,129.16,12.59,114.0
2024-09-29,Paris,101.97,128.81,16.66,153.0
2024-09-30,Paris,44.79,149.01,15.23,67.0
2024-10-01,Paris,67.59,124.74,5.65,101.0
2024-10-02,Paris,61.82,126.65,15.34,93.0
2024-10-03,Paris,65.23,126.49,14.63,98.0
2024-10-04,Paris,70.57,138.65,12.72,106.0
2024-10-05,Paris,70.88,134.05,17.85,106.0
2024-10-06,Paris,85.51,145.57,19.82,128.0
2024-10-07,Paris,88.25,141.62,24.07,132.0
2024-10-08,Paris,70.3,136.35,13.98,105.0
2024-10-09,Paris,75.3,135.21,19.4,113.0
2024-10-10,Paris,80.7,140.39,18.56,121.0
2024-10-11,Paris,56.03,144.36,10.84,84.0
2024-10-12,Paris,72.82,141.62,13.41,109.0
2024-10-13,Paris,78.7,120.3,18.99,118.0
2024-10-14,Paris,64.98,136.21,9.89,97.0
2024-10-15,Paris,76.72,165.37,13.77,115.0
2024-10-16,Paris,90.56,119.93,18.82,136.0
2024-10-17,Paris,63.65,164.33,17.52,95.0
2024-10-18,Paris,68.04,148.47,15.95,102.0
2024-10-19,Paris,75.03,134.48,2.0,113.0
2024-10-20,Paris,66.69,136.7,12.08,100.0
2024-10-21,Paris,73.02,149.96,11.38,110.0
2024-10-22,Paris,74.61,111.51,20.23,112.0
2024-10-23,Paris,65.96,125.24,19.76,99.0
2024-10-24,Paris,87.5,147.05,10.08,131.0
2024-10-25,Paris,85.86,150.1,14.25,129.0
2024-10-26,Paris,72.07,137.52,9.45,108.0
2024-10-27,Paris,87.5,163.45,12.96,131.0
2024-10-28,Paris,64.63,133.86,13.85,97.0
2024-10-29,Paris,97.05,144.56,21.71,146.0
2024-10-30,Paris,47.36,170.9,27.04,71.0
2024-10-31,Paris,99.73,142.39,21.79,150.0
2024-11-01,Paris,87.96,147.4,17.34,132.0
2024-11-02,Paris,94.2,166.91,17.68,141.0
2024-11-03,Paris,79.17,165.3,17.22,119.0
2024-11-04,Paris,81.2,150.49,21.44,122.0
2024-11-05,Paris,87.11,155.35,19.27,131.0
2024-11-06,Paris,77.83,159.29,28.21,117.0
2024-11-07,Paris,93.0,138.51,24.85,140.0
2024-11-08,Paris,77.82,178.44,17.38,117.0
2024-11-09,Paris,87.8,150.3,18.79,132.0
2024-11-10,Paris,89.52,131.3,23.11,134.0
2024-11-11,Paris,79.51,155.58,20.67,119.0
2024-11-12,Paris,90.13,144.41,25.32,135.0
2024-11-13,Paris,85.24,156.31,19.0,128.0
2024-11-14,Paris,95.94,160.73,22.18,144.0
2024-11-15,Paris,86.16,178.47,32.39,129.0
2024-11-16,Paris,101.64,182.18,16.1,152.0
2024-11-17,Paris,99.51,184.67,28.19,149.0
2024-11-18,Paris,81.59,174.33,25.02,122.0
2024-11-19,Paris,92.87,164.45,27.71,139.0
2024-11-20,Paris,86.07,143.63,21.79,129.0
2024-11-21,Paris,87.23,152.94,26.63,131.0
2024-11-22,Paris,92.98,190.81,23.38,139.0
2024-11-23,Paris,105.68,172.18,24.81,159.0
2024-11-24,Paris,96.01,168.19,26.76,144.0
2024-11-25,Paris,105.92,176.5,27.08,159.0
2024-11-26,Paris,85.1,156.24,27.67,128.0
2024-11-27,Paris,94.21,153.08,23.78,141.0
2024-11-28,Paris,108.86,146.44,18.73,163.0
2024-11-29,Paris,85.18,161.67,23.7,128.0
2024-11-30,Paris,80.59,173.89,24.45,121.0
2024-12-01,Paris,77.82,145.32,24.08,117.0
2024-12-02,Paris,80.89,178.17,18.08,121.0
2024-12-03,Paris,99.22,153.84,33.36,149.0
2024-12-04,Paris,92.8,157.85,21.47,139.0
2024-12-05,Paris,93.81,152.26,21.27,141.0
2024-12-06,Paris,88.57,148.41,31.58,133.0
2024-12-07,Paris,105.57,151.78,24.17,158.0
2024-12-08,Paris,118.9,163.44,22.66,178.0
2024-12-09,Paris,106.59,176.12,22.9,160.0
2024-12-10,Paris,95.16,161.6,25.28,143.0
2024-12-11,Paris,101.96,151.69,17.37,153.0
2024-12-12,Paris,95.85,151.65,19.89,144.0
2024-12-13,Paris,101.66,178.54,27.96,152.0
2024-12-14,Paris,92.05,138.56,30.06,138.0
2024-12-15,Paris,94.17,147.92,30.47,141.0
2024-12-16,Paris,102.33,172.55,28.55,153.0
2024-12-17,Paris,102.17,166.91,24.29,153.0
2024-12-18,Paris,84.67,169.96,26.66,127.0
2024-12-19,Paris,80.05,137.64,27.93,120.0
2024-12-20,Paris,122.9,165.72,15.9,184.0
2024-12-21,Paris,104.4,177.56,25.4,157.0
2024-12-22,Paris,125.8,169.92,27.64,189.0
2024-12-23,Paris,106.21,157.52,19.4,159.0
2024-12-24,Paris,98.46,179.49,30.62,148.0
2024-12-25,Paris,98.0,155.9,26.44,147.0
2024-12-26,Paris,105.86,171.04,25.3,159.0
2024-12-27,Paris,100.06,150.37,27.31,150.0
2024-12-28,Paris,115.66,188.2,19.11,173.0
2024-12-29,Paris,123.79,177.3,24.07,186.0
2024-12-30,Paris,110.88,194.4,25.24,166.0
2024-12-31,Paris,100.01,189.74,30.11,150.0
2025-01-01,Paris,107.08,157.99,37.43,161.0
2025-01-02,Paris,107.95,172.14,30.86,162.0
2025-01-03,Paris,98.44,213.28,31.52,148.0
2025-01-04,Paris,119.94,182.64,38.17,180.0
2025-01-05,Paris,124.13,158.22,32.12,186.0
2025-01-06,Paris,108.39,194.54,22.92,163.0
2025-01-07,Paris,103.47,170.81,32.4,155.0
2025-01-08,Paris,139.9,169.11,31.41,210.0
2025-01-09,Paris,106.22,192.7,30.09,159.0
2025-01-10,Paris,115.64,185.86,30.66,173.0
2025-01-11,Paris,124.47,180.33,30.69,187.0
2025-01-12,Paris,106.88,167.81,30.25,160.0
2025-01-13,Paris,97.28,152.5,27.11,146.0
2025-01-14,Paris,110.12,176.22,28.09,165.0
2025-01-15,Paris,104.01,184.87,36.56,156.0
2025-01-16,Paris,106.13,166.61,29.01,159.0
2025-01-17,Paris,124.24,165.77,25.58,186.0
2025-01-18,Paris,111.11,190.81,29.2,167.0
2025-01-19,Paris,109.6,186.94,33.76,164.0
2025-01-20,Paris,114.1,170.73,36.74,171.0
2025-01-21,Paris,109.81,207.92,35.18,165.0
2025-01-22,Paris,111.19,165.64,29.59,167.0
2025-01-23,Paris,122.04,173.77,27.2,183.0
2025-01-24,Paris,126.93,195.25,22.15,190.0
2025-01-25,Paris,106.22,181.96,28.24,159.0
2025-01-26,Paris,104.91,178.52,28.83,157.0
2025-01-27,Paris,99.18,137.58,26.66,149.0
2025-01-28,Paris,126.03,184.75,20.98,189.0
2025-01-29,Paris,107.88,171.69,30.19,162.0
2025-01-30,Paris,117.38,178.3,32.1,176.0
2025-01-31,Paris,111.67,162.18,31.41,168.0
2025-02-01,Paris,116.95,198.61,33.0,175.0
2025-02-02,Paris,109.09,161.4,28.64,164.0
2025-02-03,Paris,121.89,168.36,28.17,183.0
2025-02-04,Paris,117.43,174.74,27.35,176.0
2025-02-05,Paris,106.19,159.22,23.21,159.0
2025-02-06,Paris,85.67,144.78,28.23,128.0
2025-02-07,Paris,99.17,158.23,32.11,149.0
2025-02-08,Paris,104.32,165.74,28.19,156.0
2025-02-09,Paris,108.3,184.02,30.21,162.0
2025-02-10,Paris,87.3,177.61,27.61,131.0
2025-02-11,Paris,93.17,163.91,23.68,140.0
2025-02-12,Paris,113.11,198.78,28.02,170.0
2025-02-13,Paris,109.32,181.28,23.12,164.0
2025-02-14,Paris,102.89,173.08,34.57,154.0
2025-02-15,Paris,101.88,168.93,36.4,153.0
2025-02-16,Paris,110.27,146.64,20.93,165.0
2025-02-17,Paris,108.05,175.68,28.55,162.0
2025-02-18,Paris,95.94,174.0,31.21,144.0
2025-02-19,Paris,114.8,178.85,31.58,172.0
2025-02-20,Paris,105.54,158.29,26.1,158.0
2025-02-21,Paris,105.6,185.0,32.91,158.0
2025-02-22,Paris,108.38,192.47,19.09,163.0
2025-02-23,Paris,119.78,153.1,32.72,180.0
2025-02-24,Paris,111.86,161.63,30.56,168.0
2025-02-25,Paris,117.11,199.7,25.53,176.0
2025-02-26,Paris,111.33,156.35,25.2,167.0
2025-02-27,Paris,98.26,145.66,28.17,147.0
2025-02-28,Paris,98.93,157.13,31.03,148.0
2025-03-01,Paris,108.71,170.95,25.85,163.0
2025-03-02,Paris,95.29,150.87,29.2,143.0
2025-03-03,Paris,84.19,189.51,28.64,126.0
2025-03-04,Paris,96.91,176.85,30.57,145.0
2025-03-05,Paris,99.08,153.78,27.16,149.0
2025-03-06,Paris,100.27,142.93,19.24,150.0
2025-03-07,Paris,104.67,156.84,30.31,157.0
2025-03-08,Paris,103.62,171.18,20.65,155.0
2025-03-09,Paris,96.17,134.87,26.15,144.0
2025-03-10,Paris,105.21,155.46,28.56,158.0
2025-03-11,Paris,117.46,176.25,31.93,176.0
2025-03-12,Paris,90.59,154.43,18.46,136.0
2025-03-13,Paris,92.21,166.38,31.52,138.0
2025-03-14,Paris,110.17,152.56,19.06,165.0
2025-03-15,Paris,87.23,158.56,21.34,131.0
2025-03-16,Paris,104.19,176.66,24.45,156.0
2025-03-17,Paris,104.62,160.51,31.22,157.0
2025-03-18,Paris,102.29,121.33,19.2,153.0
2025-03-19,Paris,107.98,156.04,24.43,162.0
2025-03-20,Paris,103.5,170.52,26.87,155.0
2025-03-21,Paris,103.34,164.28,20.41,155.0
2025-03-22,Paris,89.13,139.87,29.03,134.0
2025-03-23,Paris,84.97,146.04,21.56,127.0
2025-03-24,Paris,99.95,148.39,17.27,150.0
2025-03-25,Paris,93.14,170.95,25.22,140.0
2025-03-26,Paris,88.19,136.65,26.13,132.0
2025-03-27,Paris,81.9,142.08,21.5,123.0
2025-03-28,Paris,90.06,149.35,15.53,135.0
2025-03-29,Paris,82.33,156.12,28.59,123.0
2025-03-30,Paris,95.86,167.29,30.83,144.0
2025-03-31,Paris,94.29,150.12,27.37,141.0
2025-04-01,Paris,102.42,158.15,29.05,154.0
2025-04-02,Paris,98.61,133.84,27.85,148.0
2025-04-03,Paris,104.54,181.8,31.44,157.0
2025-04-04,Paris,98.89,168.0,14.39,148.0
2025-04-05,Paris,88.45,170.75,22.97,133.0
2025-04-06,Paris,68.45,123.89,15.4,103.0
2025-04-07,Paris,100.06,134.19,22.39,150.0
2025-04-08,Paris,98.91,130.4,28.24,148.0
2025-04-09,Paris,90.39,137.4,23.19,136.0
2025-04-10,Paris,85.15,139.33,26.14,128.0
2025-04-11,Paris,73.81,125.23,28.95,111.0
2025-04-12,Paris,83.47,136.08,25.25,125.0
2025-04-13,Paris,69.88,126.43,13.99,105.0
2025-04-14,Paris,87.57,144.88,18.89,131.0
2025-04-15,Paris,82.07,113.8,23.17,123.0
2025-04-16,Paris,85.63,149.11,25.21,128.0
2025-04-17,Paris,81.13,159.17,23.29,122.0
2025-04-18,Paris,92.06,135.72,30.79,138.0
2025-04-19,Paris,81.57,145.15,24.63,122.0
2025-04-20,Paris,91.62,161.03,15.3,137.0
2025-04-21,Paris,95.24,104.76,24.5,143.0
2025-04-22,Paris,94.57,127.98,23.19,142.0
2025-04-23,Paris,110.69,165.2,26.5,166.0
2025-04-24,Paris,83.03,144.43,12.84,125.0
2025-04-25,Paris,93.09,126.77,20.6,140.0
2025-04-26,Paris,94.39,169.81,19.55,142.0
2025-04-27,Paris,78.7,123.89,22.23,118.0
2025-04-28,Paris,100.13,143.63,28.3,150.0
2025-04-29,Paris,83.23,131.04,17.28,125.0
2025-04-30,Paris,103.6,150.57,13.03,155.0
2025-05-01,Paris,102.93,154.07,28.68,154.0
2025-05-02,Paris,51.69,125.75,21.85,78.0
2025-05-03,Paris,79.94,157.54,21.33,120.0
2025-05-04,Paris,78.01,127.37,15.47,117.0
2025-05-05,Paris,89.09,132.39,23.29,134.0
2025-05-06,Paris,102.49,135.27,22.64,154.0
2025-05-07,Paris,88.92,190.13,29.9,133.0
2025-05-08,Paris,71.58,118.1,22.33,107.0
2025-05-09,Paris,76.87,136.69,28.57,115.0
2025-05-10,Paris,75.91,158.86,33.68,114.0
2025-05-11,Paris,78.73,114.37,16.26,118.0
2025-05-12,Paris,68.92,111.57,16.93,103.0
2025-05-13,Paris,85.6,139.05,27.86,128.0
2025-05-14,Paris,80.87,104.78,17.01,121.0
2025-05-15,Paris,72.73,146.8,17.04,109.0
2025-05-16,Paris,66.3,108.84,18.84,99.0
2025-05-17,Paris,70.31,123.63,27.5,105.0
2025-05-18,Paris,90.85,139.46,21.2,136.0
2025-05-19,Paris,84.61,131.96,18.22,127.0
2025-05-20,Paris,87.39,110.02,24.34,131.0
2025-05-21,Paris,64.21,108.63,14.72,96.0
2025-05-22,Paris,56.74,162.69,20.34,85.0
2025-05-23,Paris,70.95,135.24,5.95,106.0
2025-05-24,Paris,72.62,137.23,10.88,109.0
2025-05-25,Paris,48.91,101.81,19.93,73.0
2025-05-26,Paris,66.91,110.78,31.03,100.0
2025-05-27,Paris,76.27,126.22,19.69,114.0
2025-05-28,Paris,81.69,112.27,7.85,123.0
2025-05-29,Paris,80.15,94.66,27.48,120.0
2025-05-30,Paris,75.98,124.26,18.37,114.0
2025-05-31,Paris,68.43,133.22,17.11,103.0
2025-06-01,Paris,81.11,111.8,26.7,122.0
2025-06-02,Paris,68.93,123.89,18.62,103.0
2025-06-03,Paris,75.05,123.23,23.69,113.0
2025-06-04,Paris,66.24,121.0,17.59,99.0
2025-06-05,Paris,58.1,115.11,20.23,87.0
2025-06-06,Paris,75.87,127.8,27.32,114.0
2025-06-07,Paris,82.33,114.41,29.93,124.0
2025-06-08,Paris,66.74,115.18,17.82,100.0
2025-06-09,Paris,70.67,109.8,20.85,106.0
2025-06-10,Paris,75.71,94.02,19.94,114.0
2025-06-11,Paris,50.91,139.33,17.72,76.0
2025-06-12,Paris,67.61,103.1,18.9,101.0
2025-06-13,Paris,81.99,107.78,6.6,123.0
2025-06-14,Paris,37.05,139.39,18.67,56.0
2025-06-15,Paris,58.35,135.51,24.82,88.0
2025-06-16,Paris,78.7,88.15,8.83,118.0
2025-06-17,Paris,59.57,122.18,13.91,89.0
2025-06-18,Paris,51.06,141.14,25.42,77.0
2025-06-19,Paris,59.43,104.57,12.38,89.0
2025-06-20,Paris,59.11,118.43,11.67,89.0
2025-06-21,Paris,72.92,140.41,16.24,109.0
2025-06-22,Paris,49.84,128.41,8.18,75.0
2025-06-23,Paris,31.4,118.33,18.85,47.0
2025-06-24,Paris,70.66,92.05,18.94,106.0
2025-06-25,Paris,60.18,117.08,23.43,90.0
2025-06-26,Paris,66.71,98.25,15.42,100.0
2025-06-27,Paris,72.28,130.39,23.36,108.0
2025-06-28,Paris,69.75,139.81,23.94,105.0
2025-06-29,Paris,60.64,107.63,17.71,91.0
2025-06-30,Paris,58.2,130.09,12.43,87.0
2025-07-01,Paris,79.59,113.7,22.76,119.0
2025-07-02,Paris,61.76,107.3,17.11,93.0
2025-07-03,Paris,62.41,106.26,17.93,94.0
2025-07-04,Paris,68.48,101.68,12.93,103.0
2025-07-05,Paris,76.0,104.4,6.82,114.0
2025-07-06,Paris,66.78,110.51,20.87,100.0
2025-07-07,Paris,70.5,130.58,12.81,106.0
2025-07-08,Paris,58.68,117.56,22.5,88.0
2025-07-09,Paris,60.43,106.61,23.99,91.0
2025-07-10,Paris,77.08,119.4,10.99,116.0
2025-07-11,Paris,63.31,81.71,11.92,95.0
2025-07-12,Paris,55.81,136.2,15.81,84.0
2025-07-13,Paris,61.04,88.91,22.92,92.0
2025-07-14,Paris,68.11,138.63,16.86,102.0
2025-07-15,Paris,79.25,148.6,17.55,119.0
2025-07-16,Paris,69.81,113.55,14.4,105.0
2025-07-17,Paris,69.42,117.83,15.86,104.0
2025-07-18,Paris,73.79,131.82,12.43,111.0
2025-07-19,Paris,65.9,139.63,17.5,99.0
2025-07-20,Paris,70.28,129.02,22.1,105.0
2025-07-21,Paris,65.51,121.85,24.66,98.0
2025-07-22,Paris,67.11,117.46,24.35,101.0
2025-07-23,Paris,96.69,112.14,15.76,145.0
2025-07-24,Paris,70.89,127.37,20.2,106.0
2025-07-25,Paris,88.52,142.4,22.41,133.0
2025-07-26,Paris,64.62,118.34,16.4,97.0
2025-07-27,Paris,73.51,143.58,15.62,110.0
2025-07-28,Paris,67.65,126.04,25.81,101.0
2025-07-29,Paris,56.99,141.4,20.37,85.0
2025-07-30,Paris,70.69,146.78,20.72,106.0
2025-07-31,Paris,47.04,126.5,18.38,71.0
2025-08-01,Paris,69.37,108.82,19.31,104.0
2025-08-02,Paris,62.55,120.55,11.79,94.0
2025-08-03,Paris,70.56,92.07,15.9,106.0
2025-08-04,Paris,67.43,128.31,20.25,101.0
2025-08-05,Paris,85.02,157.82,18.3,128.0
2025-08-06,Paris,64.05,131.95,23.55,96.0
2025-08-07,Paris,68.01,81.51,16.77,102.0
2025-08-08,Paris,84.31,112.18,16.14,126.0
2025-08-09,Paris,69.61,124.32,21.58,104.0
2025-08-10,Paris,63.78,124.86,20.46,96.0
2025-08-11,Paris,91.66,138.35,17.91,137.0
2025-08-12,Paris,75.02,130.72,20.65,113.0
2025-08-13,Paris,76.01,119.16,17.11,114.0
2025-08-14,Paris,65.08,144.81,20.31,98.0
2025-08-15,Paris,77.71,135.49,20.93,117.0
2025-08-16,Paris,68.6,110.79,21.47,103.0
